Molecule ChEMBL ID,Cell Name,Standard Type,Assay,Incubation Time Hours,Property Measured,max,min,mean,median,count
CHEMBL5567846,SF295,IC50,MTT,72.0,Antiproliferative activity,6.38,6.38,6.38,6.38,1
CHEMBL5568088,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.58,4.58,4.58,4.58,1
CHEMBL5568768,U-87MG ATCC,IC50,CCK8,72.0,Cytotoxicity,6.54,6.54,6.54,6.54,1
CHEMBL5568864,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,5.01,5.01,5.01,5.01,1
CHEMBL5568956,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.28,5.28,5.28,5.28,1
CHEMBL5568994,U-87MG ATCC,IC50,Unspecified,72.0,Antiproliferative activity,7.19,7.19,7.19,7.19,1
CHEMBL5569152,U-87MG ATCC,IC50,CCK8,72.0,Cytotoxicity,6.54,6.54,6.54,6.54,1
CHEMBL5569200,LN-229,IC50,MTT,72.0,Antiproliferative activity,6.16,6.16,6.16,6.16,1
CHEMBL5569274,U-87MG ATCC,IC50,CCK8,72.0,Cytotoxicity,6.89,6.89,6.89,6.89,1
CHEMBL5569309,U-87MG ATCC,EC50,Alamar Blue,72.0,Antiproliferative activity,6.96,6.96,6.96,6.96,1
CHEMBL5569396,U-87MG ATCC,IC50,Unspecified,72.0,Antiproliferative activity,4.0,4.0,4.0,4.0,1
CHEMBL5569551,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.43,4.43,4.43,4.43,1
CHEMBL5569643,U-87MG ATCC,IC50,Unspecified,72.0,Antiproliferative activity,7.31,7.31,7.31,7.31,1
CHEMBL5569667,U-87MG ATCC,IC50,CCK8,72.0,Cytotoxicity,7.28,7.28,7.28,7.28,1
CHEMBL5569751,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.31,4.31,4.31,4.31,1
CHEMBL5569947,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.91,4.91,4.91,4.91,1
CHEMBL5570148,U-87MG ATCC,EC50,Alamar Blue,72.0,Antiproliferative activity,4.36,4.36,4.36,4.36,1
CHEMBL5570163,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.43,5.43,5.43,5.43,1
CHEMBL5570551,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.62,4.62,4.62,4.62,1
CHEMBL5570552,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.22,4.22,4.22,4.22,1
CHEMBL5571085,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.72,5.72,5.72,5.72,1
CHEMBL5571278,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.85,5.85,5.85,5.85,1
CHEMBL5571295,U-87MG ATCC,IC50,CCK8,72.0,Cytotoxicity,6.84,6.84,6.84,6.84,1
CHEMBL5571420,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.94,4.94,4.94,4.94,1
CHEMBL5571773,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.82,4.82,4.82,4.82,1
CHEMBL5572022,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.36,5.36,5.36,5.36,1
CHEMBL5572298,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,6.05,6.05,6.05,6.05,1
CHEMBL5572679,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.71,4.71,4.71,4.71,1
CHEMBL5572684,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.54,5.54,5.54,5.54,1
CHEMBL5572843,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.83,4.83,4.83,4.83,1
CHEMBL5573600,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.38,5.38,5.38,5.38,1
CHEMBL5573795,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.21,5.21,5.21,5.21,1
CHEMBL5573821,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.22,4.22,4.22,4.22,1
CHEMBL5573925,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.73,4.73,4.73,4.73,1
CHEMBL5574178,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.54,5.54,5.54,5.54,1
CHEMBL5574581,U-87MG ATCC,EC50,Alamar Blue,72.0,Antiproliferative activity,6.72,6.72,6.72,6.72,1
CHEMBL5574844,U-87MG ATCC,IC50,CCK8,72.0,Cytotoxicity,6.39,6.39,6.39,6.39,1
CHEMBL5574889,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.49,4.49,4.49,4.49,1
CHEMBL5574930,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.89,4.89,4.89,4.89,1
CHEMBL5575091,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.24,5.24,5.24,5.24,1
CHEMBL5575144,U-87MG ATCC,IC50,CCK8,72.0,Cytotoxicity,7.08,7.08,7.08,7.08,1
CHEMBL5575161,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.1,5.1,5.1,5.1,1
CHEMBL5575173,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.84,4.84,4.84,4.84,1
CHEMBL5575251,U-87MG ATCC,IC50,Unspecified,72.0,Antiproliferative activity,4.47,4.47,4.47,4.47,1
CHEMBL5575261,U-87MG ATCC,IC50,CCK-8,48.0,Antiproliferative activity,5.33,5.33,5.33,5.33,1
CHEMBL5575796,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.58,4.58,4.58,4.58,1
CHEMBL5579660,U-87MG ATCC,IC50,CCK8,72.0,Cytotoxicity,6.61,6.61,6.61,6.61,1
CHEMBL5583787,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,5.13,5.13,5.13,5.13,1
CHEMBL558642,A-172,IC50,Unspecified,,Growth inhibition,4.6,4.6,4.6,4.6,1
CHEMBL558642,KNS-42,IC50,Unspecified,,Growth inhibition,4.12,4.12,4.12,4.12,1
CHEMBL558642,SF126,IC50,Unspecified,,Growth inhibition,5.05,5.05,5.05,5.05,1
CHEMBL558642,SF295,IC50,Unspecified,,Growth inhibition,5.12,5.12,5.12,5.12,1
CHEMBL558927,SF295,IC50,MTT,72.0,Cytotoxicity,5.57,5.57,5.57,5.57,1
CHEMBL5589615,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.46,5.46,5.46,5.46,1
CHEMBL5589895,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.54,4.54,4.54,4.54,1
CHEMBL5590031,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.46,5.46,5.46,5.46,1
CHEMBL5590209,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.34,4.34,4.34,4.34,1
CHEMBL5590332,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.58,5.58,5.58,5.58,1
CHEMBL5590378,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,5.04,5.04,5.04,5.04,1
CHEMBL5590516,U-87MG ATCC,IC50,compound washout and light irradiation measured after 72 hrs by MTT,1.0,Growth inhibition,7.3,7.3,7.3,7.3,1
CHEMBL5590802,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.3,5.3,5.3,5.3,1
CHEMBL5591538,U-87MG ATCC,IC50,compound washout and light irradiation measured after 72 hrs by MTT,1.0,Growth inhibition,4.72,4.72,4.72,4.72,1
CHEMBL5591952,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.35,5.35,5.35,5.35,1
CHEMBL5592097,U-87MG ATCC,IC50,compound washout and light irradiation measured after 72 hrs by MTT,1.0,Growth inhibition,6.52,6.52,6.52,6.52,1
CHEMBL5592590,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.29,5.29,5.29,5.29,1
CHEMBL559398,SF295,IC50,MTT,44.0,Cytotoxicity,6.1,6.1,6.1,6.1,1
CHEMBL5594023,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,5.11,5.11,5.11,5.11,1
CHEMBL5595426,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.7,4.7,4.7,4.7,1
CHEMBL5595450,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.53,4.53,4.53,4.53,1
CHEMBL5597580,U-87MG ATCC,IC50,CCK8,48.0,Cytotoxicity,4.15,4.15,4.15,4.15,1
CHEMBL5597580,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,4.7,4.7,4.7,4.7,1
CHEMBL5597987,U-87MG ATCC,IC50,CCK8,48.0,Cytotoxicity,4.59,4.59,4.59,4.59,1
CHEMBL561183,U-87MG ATCC,IC50,MTT,96.0,Antiproliferative activity,5.13,5.13,5.13,5.13,1
CHEMBL561201,SF295,IC50,MTT,72.0,Cytotoxicity,5.51,5.51,5.51,5.51,1
CHEMBL561281,SF295,IC50,MTT,72.0,Cytotoxicity,4.16,4.16,4.16,4.16,1
CHEMBL5618084,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,5.51,5.51,5.51,5.51,1
CHEMBL5618120,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.23,4.23,4.23,4.23,1
CHEMBL5618234,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,5.18,5.18,5.18,5.18,1
CHEMBL5618234,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,5.32,5.32,5.32,5.32,1
CHEMBL5618247,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.9,4.9,4.9,4.9,1
CHEMBL5618247,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,5.12,5.12,5.12,5.12,1
CHEMBL5618297,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.38,4.38,4.38,4.38,1
CHEMBL5618400,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.79,4.79,4.79,4.79,1
CHEMBL5618400,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.97,4.97,4.97,4.97,1
CHEMBL5618510,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.53,4.53,4.53,4.53,1
CHEMBL5618555,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.72,4.72,4.72,4.72,1
CHEMBL5618555,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.71,4.71,4.71,4.71,1
CHEMBL5618638,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.97,4.97,4.97,4.97,1
CHEMBL5618638,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.92,4.92,4.92,4.92,1
CHEMBL5618644,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.97,4.97,4.97,4.97,1
CHEMBL5618644,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,5.09,5.09,5.09,5.09,1
CHEMBL5618668,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.63,4.63,4.63,4.63,1
CHEMBL5618668,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.33,4.33,4.33,4.33,1
CHEMBL5618805,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.63,4.63,4.63,4.63,1
CHEMBL5618865,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,5.26,5.26,5.26,5.26,1
CHEMBL5618865,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.83,4.83,4.83,4.83,1
CHEMBL5618867,LN-229,IC50,MTT,72.0,Antiproliferative activity,5.27,5.27,5.27,5.27,1
CHEMBL5618867,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.56,5.27,5.414999999999999,5.414999999999999,2
CHEMBL5619004,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.75,4.75,4.75,4.75,1
CHEMBL5619004,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.34,4.34,4.34,4.34,1
CHEMBL561917,U-87MG ATCC,IC50,WST-1,72.0,Cytotoxicity,4.46,4.46,4.46,4.46,1
CHEMBL5619171,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.26,4.26,4.26,4.26,1
CHEMBL5619176,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.9,4.9,4.9,4.9,1
CHEMBL5619176,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.77,4.77,4.77,4.77,1
CHEMBL5619198,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.88,4.88,4.88,4.88,1
CHEMBL5619198,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.7,4.7,4.7,4.7,1
CHEMBL5619209,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.69,4.69,4.69,4.69,1
CHEMBL5619209,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.76,4.76,4.76,4.76,1
CHEMBL5619323,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,5.26,5.26,5.26,5.26,1
CHEMBL5619323,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,5.11,5.11,5.11,5.11,1
CHEMBL5619479,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.97,4.97,4.97,4.97,1
CHEMBL5619479,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.66,4.66,4.66,4.66,1
CHEMBL561955,SF295,IC50,MTT,72.0,Cytotoxicity,5.84,5.84,5.84,5.84,1
CHEMBL561956,SF295,IC50,MTT,72.0,Cytotoxicity,5.09,5.09,5.09,5.09,1
CHEMBL5619566,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.69,4.69,4.69,4.69,1
CHEMBL5619566,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.66,4.66,4.66,4.66,1
CHEMBL5619638,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.98,4.98,4.98,4.98,1
CHEMBL5619638,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.97,4.97,4.97,4.97,1
CHEMBL5619669,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.9,4.9,4.9,4.9,1
CHEMBL5619669,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.91,4.91,4.91,4.91,1
CHEMBL5619755,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.63,4.63,4.63,4.63,1
CHEMBL5619811,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.67,4.67,4.67,4.67,1
CHEMBL5619848,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,5.58,5.58,5.58,5.58,1
CHEMBL5619899,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.91,4.91,4.91,4.91,1
CHEMBL5619899,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,5.08,5.08,5.08,5.08,1
CHEMBL5620052,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,5.4,5.4,5.4,5.4,1
CHEMBL5620079,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,5.22,5.22,5.22,5.22,1
CHEMBL5620079,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,5.14,5.14,5.14,5.14,1
CHEMBL5620107,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,5.14,5.14,5.14,5.14,1
CHEMBL5620107,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,5.01,5.01,5.01,5.01,1
CHEMBL5620207,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.76,4.76,4.76,4.76,1
CHEMBL5620207,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.44,4.44,4.44,4.44,1
CHEMBL5620245,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,5.06,5.06,5.06,5.06,1
CHEMBL5620245,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,5.13,5.13,5.13,5.13,1
CHEMBL5620250,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.71,4.71,4.71,4.71,1
CHEMBL5620269,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.43,4.43,4.43,4.43,1
CHEMBL5620269,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.77,4.77,4.77,4.77,1
CHEMBL5620297,LN-229,IC50,CCK-8,68.0,Antiproliferative activity,4.59,4.59,4.59,4.59,1
CHEMBL5620297,U-87MG ATCC,IC50,CCK-8,68.0,Antiproliferative activity,4.8,4.8,4.8,4.8,1
CHEMBL5624452,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.68,5.68,5.68,5.68,1
CHEMBL5624511,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.83,4.83,4.83,4.83,1
CHEMBL5624529,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.79,4.79,4.79,4.79,1
CHEMBL5624537,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.58,5.58,5.58,5.58,1
CHEMBL5624576,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.3,5.3,5.3,5.3,1
CHEMBL5624633,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.94,4.94,4.94,4.94,1
CHEMBL5624701,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,5.58,5.58,5.58,5.58,1
CHEMBL5624739,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.28,5.28,5.28,5.28,1
CHEMBL5624772,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.84,4.84,4.84,4.84,1
CHEMBL5624808,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.17,5.17,5.17,5.17,1
CHEMBL5624827,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.46,5.46,5.46,5.46,1
CHEMBL5624941,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.25,5.25,5.25,5.25,1
CHEMBL5624986,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.26,5.26,5.26,5.26,1
CHEMBL5625099,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.36,5.36,5.36,5.36,1
CHEMBL5629866,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.98,4.98,4.98,4.98,1
CHEMBL5629880,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.07,5.07,5.07,5.07,1
CHEMBL5629911,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.7,5.7,5.7,5.7,1
CHEMBL5629923,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.5,5.5,5.5,5.5,1
CHEMBL5630029,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.39,5.39,5.39,5.39,1
CHEMBL5630088,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.43,5.43,5.43,5.43,1
CHEMBL5630184,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.14,5.14,5.14,5.14,1
CHEMBL5630226,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.14,5.14,5.14,5.14,1
CHEMBL5630349,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.25,4.79,5.073333333333333,5.18,3
CHEMBL5630408,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.2,5.2,5.2,5.2,1
CHEMBL5630503,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.28,5.28,5.28,5.28,1
CHEMBL5630510,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.51,5.51,5.51,5.51,1
CHEMBL5630589,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.4,5.4,5.4,5.4,1
CHEMBL5630621,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.52,5.52,5.52,5.52,1
CHEMBL5630623,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.98,4.98,4.98,4.98,1
CHEMBL5630721,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.21,5.21,5.21,5.21,1
CHEMBL5630858,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.7,5.7,5.7,5.7,1
CHEMBL5630874,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.43,5.43,5.43,5.43,1
CHEMBL5630884,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.66,5.66,5.66,5.66,1
CHEMBL5631386,U-87MG ATCC,IC50,MTT,132.0,Antiproliferative activity,8.59,8.59,8.59,8.59,1
CHEMBL5631626,U-87MG ATCC,IC50,MTT,132.0,Antiproliferative activity,7.73,7.73,7.73,7.73,1
CHEMBL5631831,A-172,IC50,Alamar Blue,72.0,Anticancer activity,6.11,6.11,6.11,6.11,1
CHEMBL5632034,U-87MG ATCC,IC50,MTT,132.0,Antiproliferative activity,6.17,6.17,6.17,6.17,1
CHEMBL5632259,U-87MG ATCC,IC50,MTT,132.0,Antiproliferative activity,8.66,8.66,8.66,8.66,1
CHEMBL5632655,U-87MG ATCC,IC50,MTT,132.0,Antiproliferative activity,7.87,7.87,7.87,7.87,1
CHEMBL5632812,LN-229,IC50,Celltiter-Glo,72.0,Cytotoxicity,4.74,4.74,4.74,4.74,1
CHEMBL5633478,U-87MG ATCC,IC50,MTT,132.0,Antiproliferative activity,9.3,9.3,9.3,9.3,1
CHEMBL5633668,U-87MG ATCC,IC50,MTT,132.0,Antiproliferative activity,7.35,7.35,7.35,7.35,1
CHEMBL5634063,A-172,IC50,Alamar Blue,72.0,Anticancer activity,5.77,5.77,5.77,5.77,1
CHEMBL563437,SNB-75,IC50,Unspecified,,Anticancer activity,4.22,4.22,4.22,4.22,1
CHEMBL5639183,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.08,5.08,5.08,5.08,1
CHEMBL5639323,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.92,4.92,4.92,4.92,1
CHEMBL563939,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,5.2,5.2,5.2,5.2,1
CHEMBL5639490,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.52,4.52,4.52,4.52,1
CHEMBL5639507,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.72,4.72,4.72,4.72,1
CHEMBL5639819,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.37,5.37,5.37,5.37,1
CHEMBL5641802,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.94,4.94,4.94,4.94,1
CHEMBL5641814,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.78,4.78,4.78,4.78,1
CHEMBL564618,U-87MG ATCC,IC50,WST-1,72.0,Cytotoxicity,4.42,4.42,4.42,4.42,1
CHEMBL5646546,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.91,4.91,4.91,4.91,1
CHEMBL5647080,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.43,5.43,5.43,5.43,1
CHEMBL5647104,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.63,4.63,4.63,4.63,1
CHEMBL5647204,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,4.72,4.72,4.72,4.72,1
CHEMBL5647372,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.62,5.62,5.62,5.62,1
CHEMBL5647372,U-87MG ATCC,IC50,Unspecified,,Unspecified,6.92,6.92,6.92,6.92,1
CHEMBL5647606,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,5.56,5.56,5.56,5.56,1
CHEMBL565162,SF295,IC50,MTT,72.0,Cytotoxicity,5.67,5.67,5.67,5.67,1
CHEMBL565420,XF 498,IC50,sulforhodamine B,,Anticancer activity,4.79,4.79,4.79,4.79,1
CHEMBL565966,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.0,4.0,4.0,4.0,1
CHEMBL566534,XF 498,IC50,sulforhodamine B,,Anticancer activity,5.04,5.04,5.04,5.04,1
CHEMBL566757,U-87MG ATCC,IC50,CCK8,24.0,Antiproliferative activity,5.26,5.26,5.26,5.26,1
CHEMBL566757,U-87MG ATCC,IC50,CCK8,48.0,Antiproliferative activity,5.77,5.59,5.653333333333333,5.6,3
CHEMBL566757,U-87MG ATCC,IC50,CCK8,72.0,Antiproliferative activity,5.79,5.79,5.79,5.79,1
CHEMBL566757,U-87MG ATCC,IC50,CCK8,132.0,Antiproliferative activity,6.39,5.98,6.196,6.25,5
CHEMBL567015,U-87MG ATCC,IC50,trypan blue exclusion,72.0,Cytotoxicity,6.13,6.13,6.13,6.13,1
CHEMBL567524,XF 498,IC50,sulforhodamine B,,Anticancer activity,5.58,5.58,5.58,5.58,1
CHEMBL568119,XF 498,IC50,sulforhodamine B,,Anticancer activity,5.71,5.71,5.71,5.71,1
CHEMBL568150,U-87MG ATCC,IC50,MTT,96.0,Growth inhibition,6.5,6.5,6.5,6.5,1
CHEMBL568180,XF 498,IC50,sulforhodamine B,,Anticancer activity,4.94,4.94,4.94,4.94,1
CHEMBL569027,XF 498,IC50,sulforhodamine B,,Anticancer activity,5.24,5.24,5.24,5.24,1
CHEMBL569090,XF 498,IC50,sulforhodamine B,,Anticancer activity,5.26,5.26,5.26,5.26,1
CHEMBL569228,XF 498,IC50,sulforhodamine B,,Anticancer activity,6.34,6.34,6.34,6.34,1
CHEMBL570552,SF295,IC50,MTT,72.0,Cytotoxicity,5.64,5.64,5.64,5.64,1
CHEMBL571407,SF295,IC50,MTT,72.0,Cytotoxicity,5.75,5.75,5.75,5.75,1
CHEMBL571623,SF295,IC50,MTT,72.0,Cytotoxicity,5.73,5.73,5.73,5.73,1
CHEMBL572083,SF295,IC50,MTT,72.0,Cytotoxicity,5.75,5.75,5.75,5.75,1
CHEMBL572878,KNS-42,IC50,Unspecified,,Growth inhibition,4.51,4.51,4.51,4.51,1
CHEMBL572878,SF126,IC50,Unspecified,,Growth inhibition,6.02,6.02,6.02,6.02,1
CHEMBL572878,SNB-75,IC50,Unspecified,,Growth inhibition,5.0,5.0,5.0,5.0,1
CHEMBL572878,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,4.84,4.84,4.84,4.84,1
CHEMBL572878,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.24,4.24,4.24,4.24,1
CHEMBL572881,A-172,IC50,Unspecified,,Growth inhibition,4.25,4.25,4.25,4.25,1
CHEMBL572881,AM-38,IC50,Unspecified,,Growth inhibition,4.28,4.28,4.28,4.28,1
CHEMBL572881,SF126,IC50,Unspecified,,Growth inhibition,4.14,4.14,4.14,4.14,1
CHEMBL572881,SF295,IC50,Unspecified,,Growth inhibition,4.34,4.34,4.34,4.34,1
CHEMBL572881,SNB-75,IC50,Unspecified,,Growth inhibition,4.45,4.45,4.45,4.45,1
CHEMBL572881,T98G,IC50,Unspecified,,Growth inhibition,4.25,4.25,4.25,4.25,1
CHEMBL572881,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.4,4.4,4.4,4.4,1
CHEMBL573107,A-172,IC50,Unspecified,,Growth inhibition,6.29,6.29,6.29,6.29,1
CHEMBL573107,KNS-42,IC50,Unspecified,,Growth inhibition,5.28,5.28,5.28,5.28,1
CHEMBL573107,SF126,IC50,Unspecified,,Growth inhibition,4.8,4.8,4.8,4.8,1
CHEMBL573107,SNB-75,IC50,Unspecified,,Growth inhibition,4.84,4.84,4.84,4.84,1
CHEMBL573107,T98G,IC50,Unspecified,,Growth inhibition,5.48,5.48,5.48,5.48,1
CHEMBL573107,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,5.17,5.17,5.17,5.17,1
CHEMBL573336,XF 498,IC50,SRB,,Anticancer activity,4.6,4.6,4.6,4.6,1
CHEMBL574956,U-87MG ATCC,IC50,MTT,48.0,Anticancer activity,4.53,4.53,4.53,4.53,2
